shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size,abb,state,district,name,state_fips,pres_2012
5023,0.316393759,0.160010298,-0.034759445,0.590833878,0.476007646,26,AR,Arkansas,23,"State House District 23 (2012), Arkansas",5,0.252273712
5024,0.304522773,0.138371152,0.025471716,0.592981829,0.402448378,48,AR,Arkansas,24,"State House District 24 (2012), Arkansas",5,0.340018461
5025,-0.242430314,0.20159518,-0.537985726,0.144374697,-0.225155787,27,AR,Arkansas,25,"State House District 25 (2012), Arkansas",5,0.431040757
5026,0.07258714,0.168350023,-0.271144121,0.432964151,-0.110119908,19,AR,Arkansas,26,"State House District 26 (2012), Arkansas",5,0.366996951
5027,0.04077057,0.263896285,-0.320470695,0.51545936,-0.018668155,23,AR,Arkansas,27,"State House District 27 (2012), Arkansas",5,0.311917563
5028,0.122927079,0.173433999,-0.163597978,0.508892766,0.367970614,25,AR,Arkansas,28,"State House District 28 (2012), Arkansas",5,0.319044879
5029,-0.422735816,0.15990592,-0.728716746,-0.076389882,-0.631660615,24,AR,Arkansas,29,"State House District 29 (2012), Arkansas",5,0.80325363
5030,-0.439050312,0.164658214,-0.772370132,-0.103144749,-0.711039597,17,AR,Arkansas,30,"State House District 30 (2012), Arkansas",5,0.789264939
5031,-0.255313535,0.200249296,-0.628830178,0.181686476,-0.712088084,18,AR,Arkansas,31,"State House District 31 (2012), Arkansas",5,0.282838763
5032,0.247067142,0.195793826,-0.186751382,0.590430406,0.239025959,20,AR,Arkansas,32,"State House District 32 (2012), Arkansas",5,0.388862575
5033,-0.195282481,0.173424747,-0.504184104,0.174880943,-0.28041071,35,AR,Arkansas,33,"State House District 33 (2012), Arkansas",5,0.664289632
5034,-0.089236875,0.210721507,-0.370713594,0.358211423,0.14568865,18,AR,Arkansas,34,"State House District 34 (2012), Arkansas",5,0.787669884
5035,0.087070331,0.173007678,-0.298192581,0.439832957,-0.074331491,23,AR,Arkansas,35,"State House District 35 (2012), Arkansas",5,0.487809875
5036,-0.42690884,0.206853149,-0.72011031,-0.018012729,-0.56280118,24,AR,Arkansas,36,"State House District 36 (2012), Arkansas",5,0.823647486
5037,-0.008479704,0.15395183,-0.303050692,0.339259589,-0.004231845,29,AR,Arkansas,37,"State House District 37 (2012), Arkansas",5,0.780422692
5038,-0.492857016,0.176761681,-0.754262007,-0.122972192,-0.811704877,38,AR,Arkansas,38,"State House District 38 (2012), Arkansas",5,0.43167566
5039,0.072676138,0.146382144,-0.252008014,0.37357631,0.133513384,42,AR,Arkansas,39,"State House District 39 (2012), Arkansas",5,0.405663988
5040,0.338791089,0.248366701,0.04424755,0.83083571,1.095773179,11,AR,Arkansas,40,"State House District 40 (2012), Arkansas",5,0.312365591
5041,0.049135864,0.176000776,-0.319509469,0.365854155,-0.00991334,26,AR,Arkansas,41,"State House District 41 (2012), Arkansas",5,0.394243947
5042,-0.005919055,0.157641806,-0.339387027,0.270446407,0.120923931,32,AR,Arkansas,42,"State House District 42 (2012), Arkansas",5,0.49982665
5043,0.089773668,0.183168269,-0.242171759,0.486477352,0.301177925,16,AR,Arkansas,43,"State House District 43 (2012), Arkansas",5,0.184986333
5044,0.206582153,0.170638494,-0.167672612,0.510413523,0.259656343,18,AR,Arkansas,44,"State House District 44 (2012), Arkansas",5,0.206033011
5045,0.014647411,0.213022824,-0.348257386,0.492838774,0.099456715,11,AR,Arkansas,45,"State House District 45 (2012), Arkansas",5,0.232778244
5046,0.06768666,0.195688629,-0.269753501,0.480806696,0.001536225,22,AR,Arkansas,46,"State House District 46 (2012), Arkansas",5,0.219495161
5047,0.297452295,0.191416723,-0.098712638,0.656738902,0.286210111,16,AR,Arkansas,47,"State House District 47 (2012), Arkansas",5,0.388762252
5048,-0.10161674,0.175327342,-0.526028563,0.267846537,-0.417463743,19,AR,Arkansas,48,"State House District 48 (2012), Arkansas",5,0.670459878
5049,-0.227282338,0.174244344,-0.557653369,0.141003398,-0.498109321,16,AR,Arkansas,49,"State House District 49 (2012), Arkansas",5,0.412786331
5050,-0.22870134,0.18971372,-0.628529174,0.104166773,-0.111378366,14,AR,Arkansas,50,"State House District 50 (2012), Arkansas",5,0.636757225
5051,0.118188031,0.160913683,-0.173605007,0.467204977,0.416664074,25,AR,Arkansas,51,"State House District 51 (2012), Arkansas",5,0.446063818
5052,0.120683261,0.180182202,-0.268285662,0.496511993,0.295716007,26,AR,Arkansas,52,"State House District 52 (2012), Arkansas",5,0.325527405
5053,0.121588205,0.19129679,-0.177579918,0.551813261,0.058398973,15,AR,Arkansas,53,"State House District 53 (2012), Arkansas",5,0.321031519
5054,0.248270581,0.184916648,-0.120922173,0.6743743,0.150390696,14,AR,Arkansas,54,"State House District 54 (2012), Arkansas",5,0.338427178
5055,0.08999729,0.251397174,-0.2984347,0.600070493,0.565467676,10,AR,Arkansas,55,"State House District 55 (2012), Arkansas",5,0.609798342
5056,0.38088386,0.171811544,0.007939992,0.671390109,0.479676272,28,AR,Arkansas,56,"State House District 56 (2012), Arkansas",5,0.343719144
5057,0.41896029,0.189476153,-0.00486509,0.72333352,0.694757198,26,AR,Arkansas,57,"State House District 57 (2012), Arkansas",5,0.301852892
5058,-0.085992832,0.249723678,-0.588552083,0.286515216,-0.12531823,13,AR,Arkansas,58,"State House District 58 (2012), Arkansas",5,0.323822844
5059,0.095931477,0.159148185,-0.255420536,0.407814739,0.31852108,25,AR,Arkansas,59,"State House District 59 (2012), Arkansas",5,0.395820453
5060,0.267326973,0.212220655,-0.036026787,0.723851676,0.819006238,15,AR,Arkansas,60,"State House District 60 (2012), Arkansas",5,0.321349499
5061,-0.080397505,0.202875362,-0.322912134,0.307299414,0.1162504,30,AR,Arkansas,61,"State House District 61 (2012), Arkansas",5,0.3400557
5062,0.271664889,0.195727503,-0.012791642,0.673507129,0.55470122,28,AR,Arkansas,62,"State House District 62 (2012), Arkansas",5,0.27994518
5063,0.048611317,0.175318999,-0.224458045,0.419354122,0.379372739,32,AR,Arkansas,63,"State House District 63 (2012), Arkansas",5,0.278151775
5064,0.179229009,0.201196383,-0.242094406,0.527498509,0.294878262,11,AR,Arkansas,64,"State House District 64 (2012), Arkansas",5,0.255822892
5065,0.068568283,0.176570789,-0.322522176,0.385282614,-0.132992759,21,AR,Arkansas,65,"State House District 65 (2012), Arkansas",5,0.378143801
5066,0.115091719,0.173740334,-0.258306363,0.470316236,0.300085375,21,AR,Arkansas,66,"State House District 66 (2012), Arkansas",5,0.24768559
5067,0.32309938,0.195907149,-0.058984959,0.760512182,0.943387883,16,AR,Arkansas,67,"State House District 67 (2012), Arkansas",5,0.227407076
5068,0.379012058,0.172879437,-0.007337826,0.712774522,0.539962981,29,AR,Arkansas,68,"State House District 68 (2012), Arkansas",5,0.227179988
5069,0.263875322,0.141857001,-0.041047604,0.573547828,0.380226176,39,AR,Arkansas,69,"State House District 69 (2012), Arkansas",5,0.340631808
5070,-0.100482154,0.204266762,-0.335000425,0.302405509,-0.16806497,34,AR,Arkansas,70,"State House District 70 (2012), Arkansas",5,0.378659612
5071,0.176448541,0.171281734,-0.189444055,0.47322002,0.137172635,25,AR,Arkansas,71,"State House District 71 (2012), Arkansas",5,0.316684895
5072,0.067877916,0.170525636,-0.302737989,0.454379224,-0.043036988,23,AR,Arkansas,72,"State House District 72 (2012), Arkansas",5,0.483590623
5073,0.334952188,0.189861447,-0.01424445,0.730341732,0.788391919,14,AR,Arkansas,73,"State House District 73 (2012), Arkansas",5,0.295094833
5074,0.327941896,0.182491073,-0.032938021,0.719766587,0.5437201,22,AR,Arkansas,74,"State House District 74 (2012), Arkansas",5,0.262061293
5075,0.33561427,0.177355618,-0.012792542,0.729706045,0.629042666,22,AR,Arkansas,75,"State House District 75 (2012), Arkansas",5,0.225545229
5076,0.324894424,0.193043546,0.001240265,0.73882922,0.730631955,20,AR,Arkansas,76,"State House District 76 (2012), Arkansas",5,0.295762492
5077,0.266948459,0.165570829,-0.055222642,0.636113172,0.317692828,29,AR,Arkansas,77,"State House District 77 (2012), Arkansas",5,0.329723225
5078,-0.034342357,0.214765298,-0.329850077,0.384755264,-0.053919855,21,AR,Arkansas,78,"State House District 78 (2012), Arkansas",5,0.582625864
5079,0.413941702,0.166992107,0.030495269,0.734672556,0.622977558,29,AR,Arkansas,79,"State House District 79 (2012), Arkansas",5,0.260849961
5080,0.504035621,0.151083057,0.189468432,0.848094096,0.822461297,33,AR,Arkansas,80,"State House District 80 (2012), Arkansas",5,0.297354988
5081,0.372128544,0.148890264,0.113522872,0.704174163,0.68594464,31,AR,Arkansas,81,"State House District 81 (2012), Arkansas",5,0.290607413
5082,0.360178753,0.190218672,0.047550681,0.803065499,0.699834679,15,AR,Arkansas,82,"State House District 82 (2012), Arkansas",5,0.303253878
5083,0.115014355,0.196185643,-0.184588449,0.524385708,0.207554983,24,AR,Arkansas,83,"State House District 83 (2012), Arkansas",5,0.252773308
5084,0.040230366,0.224909919,-0.463060265,0.348005383,-0.192283147,20,AR,Arkansas,84,"State House District 84 (2012), Arkansas",5,0.427940852
5085,0.262902457,0.156779297,-0.08829111,0.51422322,0.324780834,40,AR,Arkansas,85,"State House District 85 (2012), Arkansas",5,0.516404887
5086,-0.081306043,0.188796817,-0.484581836,0.232350276,-0.216423807,29,AR,Arkansas,86,"State House District 86 (2012), Arkansas",5,0.606724461
5087,0.284610524,0.209862246,0.022644329,0.742092562,0.821569543,23,AR,Arkansas,87,"State House District 87 (2012), Arkansas",5,0.246706703
5088,0.069241005,0.195414082,-0.331245994,0.409052118,0.12800709,23,AR,Arkansas,88,"State House District 88 (2012), Arkansas",5,0.329914149
5089,-0.075176033,0.204303437,-0.365340212,0.333808148,0.08711676,21,AR,Arkansas,89,"State House District 89 (2012), Arkansas",5,0.403057679
5090,0.368872473,0.186446684,0.044433394,0.756207524,0.929413635,17,AR,Arkansas,90,"State House District 90 (2012), Arkansas",5,0.261321027
5091,0.078763402,0.207816753,-0.356883102,0.466908845,0.091933907,10,AR,Arkansas,91,"State House District 91 (2012), Arkansas",5,0.249015052
5092,0.203905808,0.163764927,-0.161952669,0.468195714,0.311877022,41,AR,Arkansas,92,"State House District 92 (2012), Arkansas",5,0.278878566
5093,0.076186001,0.155660739,-0.260699213,0.371743609,0.237409047,33,AR,Arkansas,93,"State House District 93 (2012), Arkansas",5,0.318381871
5094,0.461296413,0.16605801,0.13057351,0.829328871,0.901191237,31,AR,Arkansas,94,"State House District 94 (2012), Arkansas",5,0.356516588
5095,0.167117647,0.166304081,-0.195693657,0.499386954,0.141408712,28,AR,Arkansas,95,"State House District 95 (2012), Arkansas",5,0.29408181
5096,0.29950236,0.170092949,-0.018795621,0.679861864,0.52579171,20,AR,Arkansas,96,"State House District 96 (2012), Arkansas",5,0.336899588
5097,-0.042353653,0.228477987,-0.334149595,0.378950113,-0.008106469,32,AR,Arkansas,97,"State House District 97 (2012), Arkansas",5,0.370554946
5098,0.162232114,0.168400036,-0.072347296,0.545329193,0.392535604,36,AR,Arkansas,98,"State House District 98 (2012), Arkansas",5,0.268916553
5099,0.34801518,0.182431163,0.113396685,0.72924704,0.641317785,44,AR,Arkansas,99,"State House District 99 (2012), Arkansas",5,0.282422702
5100,0.567397599,0.154707193,0.220473696,0.823560906,0.747248362,49,AR,Arkansas,100,"State House District 100 (2012), Arkansas",5,0.270700637
6001,0.236145968,0.05562709,0.124805291,0.332760762,0.334299139,357,CA,California,1,"Assembly District 1 (2012), California",6,0.408797591
6002,-0.633259622,0.066932973,-0.747681207,-0.497584881,-0.511741695,379,CA,California,2,"Assembly District 2 (2012), California",6,0.679461989
6003,0.035467638,0.071675543,-0.059273199,0.197138406,0.16046896,324,CA,California,3,"Assembly District 3 (2012), California",6,0.437789156
6004,-0.556820928,0.067580848,-0.696448894,-0.420822447,-0.470778636,293,CA,California,4,"Assembly District 4 (2012), California",6,0.651017848
6005,0.040111424,0.063895966,-0.076218471,0.179205503,0.170705635,291,CA,California,5,"Assembly District 5 (2012), California",6,0.424622727
6006,0.058411348,0.085746531,-0.053401109,0.222068145,0.215535563,355,CA,California,6,"Assembly District 6 (2012), California",6,0.395052031
6007,-0.447598085,0.075211379,-0.547556358,-0.293382978,-0.415461048,309,CA,California,7,"Assembly District 7 (2012), California",6,0.695373212
6008,-0.137399444,0.06157366,-0.281774238,-0.039332467,-0.087674593,389,CA,California,8,"Assembly District 8 (2012), California",6,0.531335415
6009,-0.060175928,0.07518003,-0.225998367,0.039393408,-0.071473573,308,CA,California,9,"Assembly District 9 (2012), California",6,0.617469172
6010,-0.8467687,0.059559537,-0.963107195,-0.713585443,-0.859900099,347,CA,California,10,"Assembly District 10 (2012), California",6,0.760093999
6011,-0.105727108,0.062812571,-0.230073819,0.036663561,-0.007808257,330,CA,California,11,"Assembly District 11 (2012), California",6,0.623124448
6012,0.058404093,0.064878741,-0.077095151,0.187930543,0.188158336,289,CA,California,12,"Assembly District 12 (2012), California",6,0.462552929
6013,-0.163906849,0.074683209,-0.294407302,0.012092109,-0.124760769,247,CA,California,13,"Assembly District 13 (2012), California",6,0.654676777
6014,-0.359155606,0.077003067,-0.5169255,-0.268078256,-0.344826862,353,CA,California,14,"Assembly District 14 (2012), California",6,0.705520253
6015,-1.148233064,0.063671034,-1.260587429,-1.011864259,-1.158066555,361,CA,California,15,"Assembly District 15 (2012), California",6,0.900852233
6016,-0.150517181,0.071400926,-0.29490283,-0.058973234,-0.064137891,352,CA,California,16,"Assembly District 16 (2012), California",6,0.590122336
6017,-1.270440419,0.059382597,-1.400138295,-1.142862994,-1.309404357,372,CA,California,17,"Assembly District 17 (2012), California",6,0.902957699
6018,-0.939426653,0.070298385,-1.078794654,-0.7872049,-1.061252007,285,CA,California,18,"Assembly District 18 (2012), California",6,0.894636861
6019,-0.863274072,0.066101192,-1.014846497,-0.732241236,-0.939659984,290,CA,California,19,"Assembly District 19 (2012), California",6,0.811151429
6020,-0.308203198,0.073495646,-0.427342843,-0.153647995,-0.306401368,296,CA,California,20,"Assembly District 20 (2012), California",6,0.773719213
6021,-0.169329784,0.065546278,-0.294581528,-0.031647826,-0.100966922,239,CA,California,21,"Assembly District 21 (2012), California",6,0.569527835
6022,-0.626459306,0.09221202,-0.75508118,-0.460417214,-0.562419616,301,CA,California,22,"Assembly District 22 (2012), California",6,0.730843411
6023,-0.138870672,0.076255903,-0.269352249,0.028599142,-0.041376491,301,CA,California,23,"Assembly District 23 (2012), California",6,0.442717891
6024,-0.838274876,0.068496476,-0.972450941,-0.698382926,-0.788135538,314,CA,California,24,"Assembly District 24 (2012), California",6,0.742955756
6025,-0.548486219,0.081586124,-0.675211947,-0.389788325,-0.519648184,244,CA,California,25,"Assembly District 25 (2012), California",6,0.741386826
6026,0.000438286,0.09723452,-0.115293796,0.18878688,0.210845292,218,CA,California,26,"Assembly District 26 (2012), California",6,0.42064515
6027,-0.576076112,0.081454937,-0.727147392,-0.40504808,-0.547881332,183,CA,California,27,"Assembly District 27 (2012), California",6,0.77995845
6028,-0.464729721,0.062530773,-0.581252239,-0.338920271,-0.392117205,284,CA,California,28,"Assembly District 28 (2012), California",6,0.684089371
6029,-0.554987372,0.066392147,-0.686887219,-0.40272982,-0.503182651,307,CA,California,29,"Assembly District 29 (2012), California",6,0.724061054
6030,-0.223823229,0.081572584,-0.390802088,-0.0591851,-0.134385667,183,CA,California,30,"Assembly District 30 (2012), California",6,0.684620056
6031,-0.168641256,0.087312374,-0.338497795,0.021247437,-0.0833201,159,CA,California,31,"Assembly District 31 (2012), California",6,0.631185153
6032,-0.097146718,0.084855585,-0.280647048,0.08383641,0.003765355,162,CA,California,32,"Assembly District 32 (2012), California",6,0.573374238
6033,0.140038275,0.054780395,0.011558286,0.236058825,0.279219688,406,CA,California,33,"Assembly District 33 (2012), California",6,0.429530099
6034,0.120726328,0.076960955,0.028653498,0.292903935,0.250373752,302,CA,California,34,"Assembly District 34 (2012), California",6,0.347231641
6035,-0.16935542,0.068138165,-0.306270662,-0.026095805,-0.050765906,281,CA,California,35,"Assembly District 35 (2012), California",6,0.491791198
6036,0.095543399,0.056217135,-0.024430979,0.221116416,0.187429582,392,CA,California,36,"Assembly District 36 (2012), California",6,0.501581735
6037,-0.276938865,0.068450137,-0.427840498,-0.141645774,-0.206643259,268,CA,California,37,"Assembly District 37 (2012), California",6,0.626927864
6038,-0.071317477,0.059608592,-0.194959372,0.042452652,0.01674168,352,CA,California,38,"Assembly District 38 (2012), California",6,0.478911867
6039,-0.480529666,0.083497066,-0.605891381,-0.308459011,-0.442365798,220,CA,California,39,"Assembly District 39 (2012), California",6,0.757040062
6040,-0.132965714,0.063823034,-0.260240056,-0.002594988,-0.064456858,320,CA,California,40,"Assembly District 40 (2012), California",6,0.543008656
6041,-0.175794069,0.055681779,-0.302790966,-0.071909474,-0.175135923,359,CA,California,41,"Assembly District 41 (2012), California",6,0.612993127
6042,-0.26010037,0.052473366,-0.365451101,-0.147725307,-0.161356239,457,CA,California,42,"Assembly District 42 (2012), California",6,0.459417705
6043,-0.533617783,0.082199746,-0.636176192,-0.369266332,-0.47963022,289,CA,California,43,"Assembly District 43 (2012), California",6,0.69454421
6044,-0.060748257,0.074327615,-0.231967798,0.068631928,-0.007436037,272,CA,California,44,"Assembly District 44 (2012), California",6,0.535034213
6045,-0.422683898,0.060598429,-0.533151957,-0.286187798,-0.34289243,321,CA,California,45,"Assembly District 45 (2012), California",6,0.65031084
6046,-0.79748899,0.062949526,-0.919289722,-0.670956816,-0.77349255,309,CA,California,46,"Assembly District 46 (2012), California",6,0.757148248
6047,-0.282799033,0.080770387,-0.460637458,-0.141418681,-0.27997893,195,CA,California,47,"Assembly District 47 (2012), California",6,0.729241044
6048,-0.225824189,0.088473743,-0.334576204,-0.061722742,-0.158443607,259,CA,California,48,"Assembly District 48 (2012), California",6,0.657129125
6049,-0.38777017,0.086596456,-0.530377685,-0.205310605,-0.422973027,178,CA,California,49,"Assembly District 49 (2012), California",6,0.660443256
6050,-0.829069132,0.052835655,-0.938062413,-0.714639742,-0.838381795,428,CA,California,50,"Assembly District 50 (2012), California",6,0.727536298
6051,-0.63256108,0.070572258,-0.772301271,-0.483510629,-0.613324467,230,CA,California,51,"Assembly District 51 (2012), California",6,0.860799521
6052,-0.280911458,0.083568828,-0.436781,-0.10289753,-0.213439371,221,CA,California,52,"Assembly District 52 (2012), California",6,0.663862315
6053,-0.738674368,0.083700754,-0.888788085,-0.558846738,-0.741188548,184,CA,California,53,"Assembly District 53 (2012), California",6,0.870484967
